H;H;N2;H2;N2; ; ; ; ; 9.140e-33;-6.000e-01; 0.000e+00; 3.160e+00; 1.000e+02;logn;3; 1.000e-10; 0.000e+00; 0.000e+00; 2.000e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 7;    50;   200; -9999;  9999; 6;    1;1 ;2
C3H7;C3H7;N2;C6H14;N2; ; ; ; ; 9.770e-22;-6.390e+00; 3.010e+02; 1.000e+01; 1.000e+02;logn;3; 1.700e-11; 0.000e+00; 0.000e+00; 1.500e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 7;    50;   200; -9999;  9999; 6;   58;1 ;2
C3H7;C4H3;N2;C7H10;N2; ; ; ; ; 1.130e-25;-3.750e+00; 4.940e+02; 1.000e+01; 1.000e+02;logn;3; 1.600e-11; 0.000e+00; 0.000e+00; 1.000e+01; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 7;    50;   200; -9999;  9999; 6;   59;1 ;2
C4H3;C4H3;N2;C8H6;N2; ; ; ; ; 1.130e-25;-3.750e+00; 4.940e+02; 1.000e+01; 1.000e+02;logn;3; 1.200e-10; 0.000e+00; 0.000e+00; 1.000e+01; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 7;    50;   200; -9999;  9999; 6;   60;1 ;2
N;N;N2;N2;N2; ; ; ; ; 4.100e-34; 0.000e+00; 0.000e+00; 2.500e+00; 1.000e+02;logn;3; 1.000e-10; 0.000e+00; 0.000e+00; 2.000e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 7;    50;   200; -9999;  9999; 6;   61;1 ;2
NH2;CH3;N2;CH3NH2;N2; ; ; ; ; 8.520e-30;-3.850e+00; 0.000e+00; 1.400e+00; 1.000e+02;logn;3; 1.730e-10; 4.200e-01; 0.000e+00; 1.400e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 7;    50;   200; -9999;  9999; 6;   62;1 ;2
NH2;H;N2;NH3;N2; ; ; ; ; 3.220e-29; 0.000e+00; 0.000e+00; 1.000e+01; 1.000e+02;logn;3; 9.400e-12; 0.000e+00; 0.000e+00; 2.000e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 7;    50;   200; -9999;  9999; 6;   63;1 ;2
NH2;NH2;N2;N2H4;N2; ; ; ; ; 7.770e-31;-3.900e+00; 0.000e+00; 1.300e+00; 1.000e+02;logn;3; 5.500e-11; 2.700e-01; 0.000e+00; 1.200e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 7;    50;   200; -9999;  9999; 6;   64;1 ;2
CN;H;N2;HCN;N2; ; ; ; ; 7.770e-31;-2.200e+00; 5.670e+02; 1.000e+01; 1.000e+02;logn;3; 5.500e-11;-5.000e-01; 0.000e+00; 1.000e+01; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 7;    50;   200; -9999;  9999; 6;   65;1 ;2
CN;CN;N2;C2N2;N2; ; ; ; ; 7.770e-31;-2.610e+00; 0.000e+00; 3.000e+00; 1.000e+02;logn;3; 5.500e-11; 0.000e+00; 0.000e+00; 3.000e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 7;    50;   200; -9999;  9999; 6;   66;1 ;2
HCN;H;N2;H2CN;N2; ; ; ; ; 3.300e-30;-2.730e+00; 3.860e+03; 1.000e+01; 1.000e+02;logn;3; 1.500e-15; 0.000e+00; 2.440e+03; 1.000e+01; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 7;    50;   200; -9999;  9999; 6;   67;1 ;2
C2N2;H;N2;HC2N2;N2; ; ; ; ; 1.000e-28; 0.000e+00; 7.400e+02; 1.000e+01; 1.000e+02;logn;3; 1.000e-15; 0.000e+00; 0.000e+00; 1.200e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 7;    50;   200; -9999;  9999; 6;   68;1 ;2
HC3N;H;N2;H2C3N;N2; ; ; ; ; 4.190e-36; 0.000e+00; 7.400e+02; 1.000e+01; 1.000e+02;logn;3; 8.400e-13; 0.000e+00; 5.000e+02; 1.200e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 7;    50;   200; -9999;  9999; 6;   69;1 ;2
O;H;N2;OH;N2; ; ; ; ; 4.330e-32;-1.000e+00; 0.000e+00; 5.000e+00; 1.000e+02;logn;3; 1.000e-10; 0.000e+00; 0.000e+00; 2.000e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 7;    50;   200; -9999;  9999; 6;   70;1 ;2
O;CO;N2;CO2;N2; ; ; ; ; 1.700e-33; 0.000e+00; 1.510e+03; 2.500e+00; 1.000e+02;logn;3; 1.000e-10; 0.000e+00; 0.000e+00; 2.000e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 7;    50;   200; -9999;  9999; 6;   71;1 ;2
OH;H;N2;H2O;N2; ; ; ; ; 6.780e-31;-2.000e+00; 0.000e+00; 2.000e+00; 1.000e+02;logn;3; 1.000e-10; 0.000e+00; 0.000e+00; 2.000e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 7;    50;   200; -9999;  9999; 6;   72;1 ;2
OH;CH3;N2;CH3OH;N2; ; ; ; ; 1.750e-27;-3.800e+00; 0.000e+00; 1.400e+00; 1.000e+02;logn;3; 1.310e-10; 1.000e-01; 0.000e+00; 2.000e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 7;    50;   200; -9999;  9999; 6;   73;1 ;2
OH;C2H2;N2;CH3CO;N2; ; ; ; ; 1.000e-33;-1.500e+00; 0.000e+00; 1.600e+00; 3.000e+02;logn;3; 3.500e-12; 2.000e+00; 0.000e+00; 1.000e+01; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 7;    50;   200; -9999;  9999; 6;   74;1 ;2
CO;H;N2;HCO;N2; ; ; ; ; 5.290e-34; 0.000e+00; 3.730e+02; 1.300e+00; 4.500e+02;logn;3; 1.000e-10; 0.000e+00; 0.000e+00; 2.000e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 7;    50;   200; -9999;  9999; 6;   75;1 ;2
H;l-C3H2;N2;CH2CCH;N2; ; ; ; ; 1.700e-26; 0.000e+00; 0.000e+00; 2.000e+00; 1.000e+02;logn;3; 1.000e-11; 0.000e+00; 0.000e+00; 2.000e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 6;    50;   200; -9999;  9999; 6;   76;1 ;2
H;CH3CCH;N2;CH3;C2H2;N2; ; ; ; 8.890e-29;-2.000e+00; 1.220e+03; 2.000e+00; 1.000e+02;logn;3; 9.700e-13; 0.000e+00; 1.550e+03; 2.000e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 6;    50;   200; -9999;  9999; 6;   77;1 ;2
H;CH2CCH2;N2;CH3;C2H2;N2; ; ; ; 8.890e-29;-2.000e+00; 1.220e+03; 2.000e+00; 1.000e+02;logn;3; 9.700e-13; 0.000e+00; 1.550e+03; 2.000e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 6;    50;   200; -9999;  9999; 6;   78;1 ;2
H;C4H3;N2;CH2CHC2H;N2; ; ; ; ; 3.470e-27;-1.300e+00; 0.000e+00; 2.000e+00; 1.000e+02;logn;3; 8.560e-10; 0.000e+00; 4.050e+02; 2.000e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 6;    50;   200; -9999;  9999; 6;   79;1 ;2
H;CH2CHC2H;N2;C4H5;N2; ; ; ; ; 3.380e-25;-7.030e+00; 1.390e+03; 2.000e+00; 1.000e+02;logn;3; 3.300e-12; 0.000e+00; 0.000e+00; 2.000e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 6;    50;   200; -9999;  9999; 6;   80;1 ;2
H;c-C6H5;N2;C6H6;N2; ; ; ; ; 7.640e-13;-1.630e+01; 3.530e+03; 2.000e+00; 1.000e+02;logn;3; 1.660e-10; 0.000e+00; 0.000e+00; 2.000e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 6;    50;   200; -9999;  9999; 6;   81;1 ;2
C;H2;N2;CH2;N2; ; ; ; ; 7.000e-32; 0.000e+00; 0.000e+00; 1.300e+00; 1.000e+02;logn;3; 2.060e-11; 0.000e+00; 5.540e+01; 2.000e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 6;    50;   200; -9999;  9999; 6;   82;1 ;2
CH3;CH2CCH;N2;CH2CHCHCH2;N2; ; ; ; ; 1.130e-25;-3.750e+00; 4.940e+02; 1.000e+01; 1.000e+02;logn;3; 1.500e-10; 0.000e+00; 0.000e+00; 2.000e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 6;    50;   200; -9999;  9999; 6;   83;1 ;2
C2H3;C2H3;N2;CH2CHCHCH2;N2; ; ; ; ; 1.130e-25;-3.750e+00; 4.940e+02; 1.000e+01; 1.000e+02;logn;3; 1.200e-10; 0.000e+00; 0.000e+00; 2.000e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 6;    50;   200; -9999;  9999; 6;   84;1 ;2
NH;NH;N2;N2;N2;H2; ; ; ; 3.220e-29; 0.000e+00; 0.000e+00; 1.000e+01; 1.000e+02;logn;3; 9.400e-12; 0.000e+00; 0.000e+00; 1.000e+01; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 6;    50;   200; -9999;  9999; 6;   85;1 ;2
CN;C3N;N2;NC4N;N2; ; ; ; ; 7.770e-31;-2.610e+00; 0.000e+00; 1.000e+01; 1.000e+02;logn;3; 5.500e-11; 0.000e+00; 0.000e+00; 1.000e+01; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 6;    50;   200; -9999;  9999; 6;   86;1 ;2
C4H3;C2H2;N2;c-C6H5;N2; ; ; ; ; 2.550e-22;-1.280e+01; 5.890e+03; 2.000e+00; 1.000e+02;logn;3; 4.090e-16; 4.700e-01; 3.020e+03; 2.000e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 6;    50;   200; -9999;  9999; 6;   87;1 ;2
OH;OH;N2;HOOH;N2; ; ; ; ; 6.900e-31;-1.000e+00; 0.000e+00; 1.500e+00; 1.000e+02;logn;3; 2.600e-11; 0.000e+00; 0.000e+00; 1.500e+00; 1.000e+02;logn; 3; 4.000e-01; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;norm; 7;   200;   300; -9999;  9999; 6;   88;1 ;2
OH;OH;N2;HOOH;N2; ; ; ; ; 6.900e-31;-8.000e-01; 0.000e+00; 1.120e+00; 8.600e+01;logn;3; 2.600e-11; 0.000e+00; 0.000e+00; 1.260e+00; 0.000e+00;logn; 3; 5.000e-01; 1.000e+99; 1.000e-99; 1.000e+99; 2.500e-02;norm; 7;   200;   400; -9999;  9999; 6;   88;2 ;2
OH;OH;N2;HOOH;N2; ; ; ; ; 6.900e-31;-8.000e-01; 0.000e+00; 1.170e+00; 0.000e+00;logn;3; 2.600e-11; 0.000e+00; 0.000e+00; 1.170e+00; 0.000e+00;logn; 3; 5.000e-01; 1.000e+99; 1.000e-99; 1.000e+99; 3.300e-02;norm; 7;   200;   400; -9999;  9999; 6;   88;3 ;2
#MODIFIED (only keep reaction with largest temperature range)
O;NO;N2;NO2;N2; ; ; ; ; 1.000e-31;-1.600e+00; 0.000e+00; 1.260e+00; 0.000e+00;logn;3; 4.900e-11;-4.000e-01; 0.000e+00; 1.260e+00; 0.000e+00;logn; 3; 2.000e-01; 1.000e+99; 1.000e-99; 1.000e+99; 6.700e-02;norm; 7;   200;  2200; -9999;  9999; 6;   89;3 ;2
#MODIFIED (only keep reaction with largest temperature range)
O;NO2;N2;NO3;N2; ; ; ; ; 1.300e-31;-1.500e+00; 0.000e+00; 1.410e+00; 1.730e+02;logn;3; 2.300e-11; 2.400e-01; 0.000e+00; 1.260e+00; 0.000e+00;logn; 3; 4.000e-01; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;norm; 7;   200;   400; -9999;  9999; 6;   90;2 ;2
O;NO;Ar;NO2;Ar; ; ; ; ; 6.900e-32;-1.600e+00; 0.000e+00; 1.260e+00; 0.000e+00;logn;3; 4.900e-11;-4.000e-01; 0.000e+00; 1.260e+00; 0.000e+00;logn; 3; 2.000e-01; 1.000e+99; 1.000e-99; 1.000e+99; 6.700e-02;norm; 7;   200;  2200; -9999;  9999; 6;   91;1 ;2
H;NH2;Ar;NH3;Ar; ; ; ; ; 6.900e-34; 3.870e-01;-7.840e+03; 1.360e+00; 0.000e+00;logn;3; 7.600e-10; 0.000e+00; 8.500e+02; 1.470e+00; 0.000e+00;logn; 3; 4.200e-01; 4.581e+03; 1.020e+02; 1.000e+99; 3.300e-02;norm; 7;  2000;  3000; -9999;  9999; 6;   92;1 ;2
H;CH3;He;CH4;He; ; ; ; ; 6.300e-29;-1.800e+00; 0.000e+00; 1.260e+00; 0.000e+00;logn;3; 3.500e-10; 0.000e+00; 0.000e+00; 1.260e+00; 0.000e+00;logn; 3; 3.700e-01; 3.315e+03; 6.100e+01; 1.000e+99; 3.300e-02;norm; 7;   300;  1000; -9999;  9999; 6;   93;1 ;2
H;CH3;Ar;CH4;Ar; ; ; ; ; 5.900e-29;-1.800e+00; 0.000e+00; 1.470e+00; 0.000e+00;logn;3; 3.500e-10; 0.000e+00; 0.000e+00; 1.260e+00; 0.000e+00;logn; 3; 3.700e-01; 3.315e+03; 6.100e+01; 1.000e+99; 3.300e-02;norm; 7;   300;  1000; -9999;  9999; 6;   94;1 ;2
H;CH3;C2H6;CH4;C2H6; ; ; ; ; 3.000e-28;-1.800e+00; 0.000e+00; 1.470e+00; 0.000e+00;logn;3; 3.500e-10; 0.000e+00; 0.000e+00; 1.260e+00; 0.000e+00;logn; 3; 2.900e-01; 3.079e+03; 5.400e+01; 1.000e+99; 3.300e-02;norm; 7;   300;  1000; -9999;  9999; 6;   95;1 ;2
H;C2H3;He;C2H4;He; ; ; ; ; 3.500e-27; 0.000e+00; 0.000e+00; 1.260e+00; 0.000e+00;logn;3; 1.600e-10; 0.000e+00; 0.000e+00; 1.260e+00; 0.000e+00;logn; 3; 5.000e-01; 1.000e+99; 1.000e-99; 1.000e+99; 3.300e-02;norm; 7;   300;   300; -9999;  9999; 6;   96;1 ;2
H;C2H4;He;C2H5;He; ; ; ; ; 1.300e-29; 0.000e+00; 3.800e+02; 1.260e+00; 0.000e+00;logn;3; 9.780e-12; 1.280e+00; 6.500e+02; 1.260e+00; 0.000e+00;logn; 3; 7.600e-01; 4.000e+01; 1.025e+03; 1.000e+99; 3.300e-02;norm; 7;   300;   800; -9999;  9999; 6;   97;1 ;2
OH;OH;H2O;HOOH;H2O; ; ; ; ; 4.000e-30; 0.000e+00; 0.000e+00; 1.170e+00; 0.000e+00;logn;3; 2.600e-11; 0.000e+00; 0.000e+00; 1.170e+00; 0.000e+00;logn; 3; 5.000e-01; 1.000e+99; 1.000e-99; 1.000e+99; 3.300e-02;norm; 7;   200;   400; -9999;  9999; 6;   98;1 ;2
OH;CH3;He;CH3OH;He; ; ; ; ; 4.390e-26;-6.210e+00; 6.710e+02; 1.170e+00; 2.700e+01;logn;3; 7.950e-11;-7.900e-01; 0.000e+00; 1.170e+00; 2.700e+01;logn; 3; 2.500e-01; 7.210e+03; 1.434e+03; 1.000e+99; 3.300e-02;norm; 7;   298;  2000; -9999;  9999; 6;   99;1 ;2
OH;CH3;He;(1)CH2;H2O;He; ; ; ; 1.000e-10;-9.100e-01; 2.750e+02; 1.260e+00; 0.000e+00;logn;3; 1.490e+07; 5.800e+00;-4.850e+02; 1.260e+00; 0.000e+00;logn; 3; 3.360e-01; 3.569e+03; 1.080e+02; 3.240e+03; 3.300e-02;logn; 6;   298;  2000; -9999;  9999; 6;  100;1 ;2
#MODIFIED not clear from KIDA what is the correct rate
#OH;CH3;He;H2CO;H2;He; ; ; ; 1.970e-14;-1.200e-01;-2.090e+02; 2.150e+00; 0.000e+00;logn;3; 7.480e+03; 8.000e+00;-1.240e+03; 1.260e+00; 0.000e+00;logn; 3; 7.050e-01; 3.704e+03; 3.120e+02; 1.238e+03; 3.300e-02;norm; 7;   298;  2000; -9999;  9999; 6;  101;1 ;2
CH;H2;Ar;CH3;Ar; ; ; ; ; 5.110e-30;-1.600e+00; 0.000e+00; 1.260e+00; 0.000e+00;logn;3; 2.000e-10; 1.500e-01; 0.000e+00; 1.260e+00; 0.000e+00;logn; 3; 2.500e-01; 1.000e+99; 3.000e+02; 1.000e+99; 3.300e-02;norm; 7;   200;  1000; -9999;  9999; 6;  102;1 ;2
CH3;CO;He;CH3CO;He; ; ; ; ; 6.380e-35; 1.050e+00; 1.300e+03; 1.170e+00; 0.000e+00;logn;3; 1.240e-13; 1.050e+00; 2.850e+03; 1.470e+00; 0.000e+00;logn; 3; 5.000e-01; 1.000e+99; 1.000e-99; 1.000e+99; 3.300e-02;norm; 7;   400;   500; -9999;  9999; 6;  103;1 ;2
CH3;CO;N2;CH3CO;N2; ; ; ; ; 1.910e-29; 0.000e+00; 0.000e+00; 3.160e+00; 1.000e+02;logn;3; 1.180e-10; 0.000e+00; 3.460e+03; 1.600e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 6;    50;   200; -9999;  9999; 3;  104;1 ;2
CH3;CO;N2;CH3CO;N2; ; ; ; ; 5.900e-36; 0.000e+00; 0.000e+00; 1.470e+00; 0.000e+00;logn;3; 1.240e-13; 1.050e+00; 2.850e+03; 1.470e+00; 0.000e+00;logn; 3; 4.000e-01; 1.000e+99; 1.000e-99; 1.000e+99; 3.300e-02;norm; 7;   300;   350; -9999;  9999; 6;  104;2 ;2
CH3;CH3;Ar;C2H6;Ar; ; ; ; ; 1.600e-24;-7.000e+00; 1.390e+03; 1.260e+00; 0.000e+00;logn;3; 6.000e-11; 0.000e+00; 0.000e+00; 1.260e+00; 0.000e+00;logn; 3; 6.200e-01; 7.300e+01; 1.180e+03; 1.000e+99; 3.300e-02;norm; 7;   300;  2000; -9999;  9999; 6;  105;1 ;2
H;O2;N2;O2H;N2; ; ; ; ; 4.400e-32;-1.300e+00; 0.000e+00; 1.300e+00; 5.000e+01;logn;3; 7.500e-11; 2.000e-01; 0.000e+00; 1.300e+00; 5.000e+01;logn; 3; 4.000e-01; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;norm; 7;   200;   300; -9999;  9999; 6;  106;1 ;2
O2H;O2H;N2;HOOH;O2;N2; ; ; ; 2.100e-33; 0.000e+00;-9.200e+02; 1.200e+00; 2.000e+02;logn;3; 3.000e-13; 0.000e+00;-4.600e+02; 1.150e+00; 1.000e+02;logn; 3; 4.000e-01; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;norm; 7;   200;   300; -9999;  9999; 6;  107;1 ;2
OH;CO;N2;H;CO2;N2; ; ; ; 1.500e-13; 6.000e-01; 0.000e+00; 1.100e+00; 1.000e+02;logn;3; 2.100e+09; 6.100e+00; 0.000e+00; 1.100e+00; 1.000e+02;logn; 3; 4.000e-01; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;norm; 7;   200;   300; -9999;  9999; 6;  108;1 ;2
O;SO2;N2;SO3;N2; ; ; ; ; 1.800e-33; 2.000e+00; 0.000e+00; 2.000e+00; 1.000e+02;logn;3; 4.200e-14; 1.800e+00; 0.000e+00; 2.000e+00; 1.000e+02;logn; 3; 4.000e-01; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;norm; 7;   200;   300; -9999;  9999; 6;  109;1 ;2
H;C6H4;N2;c-C6H5;N2; ; ; ; ; 5.170e-13;-1.840e+01; 6.690e+03; 2.000e+00; 1.000e+02;logn;3; 5.960e-12; 1.110e+00; 7.050e+02; 2.000e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 6;    50;   200; -9999;  9999; 3;  110;1 ;2
C3H7;C4H2;N2;C7H9;N2; ; ; ; ; 3.300e-30; 0.000e+00; 7.400e+02; 1.000e+01; 1.000e+02;logn;3; 5.300e-14; 0.000e+00; 3.500e+03; 1.000e+01; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 6;    50;   200; -9999;  9999; 3;  111;1 ;2
CO;CH2;N2;H2CCO;N2; ; ; ; ; 3.010e-30; 0.000e+00; 0.000e+00; 2.000e+00; 1.000e+02;logn;3; 2.660e-11; 0.000e+00; 0.000e+00; 2.000e+00; 1.000e+02;logn; 3; 0.000e+00; 1.000e+99; 1.000e-99; 1.000e+99; 0.000e+00;logn; 6;    50;   200; -9999;  9999; 3;  112;1 ;2
